wordlist,countlist,maxlike,totallike,avelike
goldenstate,1,15,15,15
bayarea,1,15,15,15
nba,1,15,15,15
nbafinals,1,15,15,15
cavs,1,15,15,15
bossvintagerecords,1,115,115,115
northernsoul,1,115,115,115
thewizard,1,115,115,115
beyoungbefoolishbehappy,1,115,115,115
thetams,1,115,115,115
notsosecretselfies,1,31,31,31
friends,2,31,48,24
theship,1,20,20,20
localmusic,1,20,20,20
bam,1,34,34,34
showpun,1,34,34,34
dearfriend,1,34,34,34
rangers,1,9,9,9
royalskc,1,9,9,9
texascountry,1,9,9,9
word,1,2,2,2
rebelheart,1,3,3,3
tonyinthecity,1,3,3,3
lightening,1,20,20,20
unionstation,1,20,20,20
bittersweet,1,20,20,20
livekc,1,3,3,3
kccrew,1,3,3,3
whereisdoug,1,47,47,47
drinkup,1,47,47,47
5,2,24,36,18
misquince,1,24,24,24
liveauthentic,1,481,481,481
findinggothic,1,481,481,481
npcmichigan,1,194,194,194
hornerelite,1,194,194,194
npcbikiniathlete,1,194,194,194
bikiniathlete,1,194,194,194
bikinicompetitor,1,194,194,194
midnightwarrior,1,194,194,194
npcbikinicompetitor,1,194,194,194
bodybuilding,1,194,194,194
posing,1,194,194,194
npcbikini,1,194,194,194
home,1,70,70,70
pencil,1,20,20,20
draw,1,20,20,20
study,1,20,20,20
satisfied,1,20,20,20
artists_cartel,1,20,20,20
wip,1,20,20,20
blackpaper,1,20,20,20
lady,1,20,20,20
bourbon,1,20,20,20
prismacolor,1,20,20,20
face,1,20,20,20
colorpencil,1,20,20,20
old,1,20,20,20
goodvibes,1,20,20,20
smoke,1,20,20,20
teeth,1,20,20,20
small,1,20,20,20
progress,2,20,27,13
drawing,1,20,20,20
madeinkc,1,42,42,42
wheatphoto,1,42,42,42
vintagekc,1,42,42,42
kcproud,1,42,42,42
cruising,1,20,20,20
northeastkansascity,1,20,20,20
staytruetotheblue,1,20,20,20
kansascityroyals,1,20,20,20
kcroyals,2,20,37,18
beforeandafter,1,7,7,7
results,1,7,7,7
panoglitch,1,17,17,17
breakreality,1,17,17,17
thefutureisnear,1,17,17,17
selfportrait,1,17,17,17
hbd,2,30,50,25
hellafilters,1,20,20,20
wegotem,1,20,20,20
yeahbroyeah,1,20,20,20
baseballgame,1,17,17,17
fun,1,17,17,17
humidity,1,15,15,15
summer,1,6,6,6
nostalgia,1,6,6,6
centermassairsoft,1,22,22,22
bbwars,1,22,22,22
airsoft,1,22,22,22
intrigueairsoft,1,22,22,22
cma,1,22,22,22
twinpeakswacoherewecome,1,16,16,16
honda,1,16,16,16
ruckus,1,16,16,16
scootergang,1,16,16,16
rescued,1,12,12,12
twobitchesonejeezy,1,29,29,29
twobitchesonenation,1,29,29,29
seniorpics,1,5,5,5
negro_baseball,1,16,16,16
negro_league_baseball_museum,1,16,16,16
hooah,1,16,16,16
nofilters,1,16,16,16
myworld,1,16,16,16
kansas_city,1,16,16,16
nlbm,1,16,16,16
history,1,16,16,16
thecitythatneversleeps,1,55,55,55
timessquare,1,55,55,55
winter,1,55,55,55
carioca,1,55,55,55
nyc,1,55,55,55
mademynight,1,20,20,20
crackingup,1,20,20,20
yes,1,20,20,20
asyouwere,1,20,20,20
lol,1,20,20,20
repost,2,36,56,28
top_masters,1,170,170,170
hubhdp,1,170,170,170
icatching,1,170,170,170
lookingup,1,170,170,170
archdaily,1,170,170,170
stunning_shots,1,170,170,170
allshots,1,170,170,170
minimal_lookup,1,170,170,170
instagramhub,1,170,170,170
buildingstyles_gf,1,170,170,170
igmasters,1,170,170,170
ic_architecture,1,170,170,170
snapseed,1,170,170,170
lookup,1,170,170,170
photowall,1,170,170,170
igdaily,1,170,170,170
archilovers,1,170,170,170
anddanishes,1,30,30,30
bff,1,30,30,30
butcheeserunzastho,1,30,30,30
omshantishanti,1,30,30,30
pittasforlife,1,30,30,30
gameday,1,31,31,31
raidersfootball,1,31,31,31
silverandblack,1,31,31,31
justwinbaby,1,31,31,31
onenation,1,31,31,31
loyalty,1,31,31,31
raiderfam,1,31,31,31
commitmenttoexcellence,1,31,31,31
allin,1,31,31,31
oaklandraiders,1,31,31,31
aldavis,1,31,31,31
oaktown,1,31,31,31
raiderette,1,31,31,31
raidergang,1,31,31,31
raidernation,1,31,31,31
blacksunday,1,31,31,31
ripal,1,31,31,31
raiders,1,31,31,31
afcwest,1,31,31,31
stayinoakland,1,31,31,31
darkside,1,31,31,31
afc,1,31,31,31
losangelesraiders,1,31,31,31
r4l,1,31,31,31
raidersbaby,1,31,31,31
rn4l,1,31,31,31
fuckraiderhaters,1,31,31,31
raiderloyal,1,31,31,31
flowblue,1,3,3,3
missmustardseed,1,3,3,3
remporium,1,3,3,3
frenchenamel,1,3,3,3
anniemason,1,3,3,3
spanish,1,29,29,29
latinboy,1,29,29,29
catrachosenlausa,1,29,29,29
english,1,29,29,29
realhair,1,6,6,6
noextensionsneeded,1,6,6,6
wcw,2,16,30,15
betterthanyesterday,1,36,36,36
crossfit,1,36,36,36
progenex,1,36,36,36
boxjumps,1,36,36,36
metcon,1,36,36,36
reebok,1,36,36,36
squatclean,1,36,36,36
tooleytot,1,61,61,61
bumplife,1,61,61,61
imnoangelsnl,1,61,61,61
18weekspregnant,1,61,61,61
sweets,1,14,14,14
cookies,1,14,14,14
stillfitdoe,1,14,14,14
wereallylikebakedgoods,1,14,14,14
day50,1,63,63,63
100daysofhappy,1,63,63,63
redhair,1,7,7,7
dontcare,1,7,7,7
dessert,1,61,61,61
delicious,1,61,61,61
baking,1,61,61,61
lemonloafcake,1,61,61,61
lemonloaf,1,61,61,61
lemon,1,61,61,61
glutenfree,1,61,61,61
instachef,1,61,61,61
pastrychef,1,61,61,61
baker,1,61,61,61
dairyfree,1,61,61,61
lemoncake,1,61,61,61
kcigers,1,61,61,61
rocketship,1,22,22,22
cloudyday,1,22,22,22
highsociety,1,46,46,46
weedhashtag,1,46,46,46
idoitfortheweedheadsonly,1,46,46,46
herb,1,46,46,46
marleylife,1,46,46,46
stonersofamerica,1,46,46,46
