wordlist,countlist,maxlike,totallike,avelike
rehabaddict,1,145,145,145
olddogs,1,145,145,145
wcw,1,145,145,145
tiredviolence,1,13,13,13
underoath,1,13,13,13
mamasgirl,1,69,69,69
sweetestkitty,1,69,69,69
themeyestho,1,69,69,69
sheisadorable,1,69,69,69
warm,1,40,40,40
plusmodel,1,40,40,40
photographer,1,40,40,40
model,2,64,104,52
plussizemodel,1,40,40,40
weddingcrafts,1,12,12,12
62715,1,12,12,12
diybride,1,12,12,12
likesforlikes,1,64,64,64
paleo,1,64,64,64
losangeles,1,64,64,64
asian,1,64,64,64
follow4follow,1,64,64,64
kicks,1,64,64,64
japan,1,64,64,64
carpet,1,64,64,64
tokyo,1,64,64,64
sanfrancisco,1,64,64,64
fit,1,64,64,64
la,1,64,64,64
shoes,1,64,64,64
cali,1,64,64,64
sneakers,1,64,64,64
lasvegas,1,64,64,64
beautiful,1,17,17,17
nailswag,1,17,17,17
bouquet,1,17,17,17
nails,1,17,17,17
beautifulbride,1,17,17,17
kanjitattoo,1,17,17,17
tattooedgirls,1,17,17,17
weddingnails,1,17,17,17
photography,1,17,17,17
inmnails,1,17,17,17
bridalnails,1,17,17,17
lacenails,1,17,17,17
nailart,1,17,17,17
inked,1,17,17,17
pickles,1,17,17,17
foodporn,1,17,17,17
delicious,1,17,17,17
friedpickles,1,17,17,17
danceaerobics,1,19,19,19
toddlermom,1,19,19,19
iworkoutinoldsweats,1,19,19,19
bodyafterbaby,1,19,19,19
momsofboys,1,19,19,19
jazzhands,1,19,19,19
cize,1,19,19,19
funfitness,1,19,19,19
spam,1,10,10,10
fibreart,1,252,252,252
weaving,1,252,252,252
handwoven,1,252,252,252
weavingworkshop,1,252,252,252
combedthunder,1,252,252,252
tapestryweaving,1,252,252,252
fiberart,1,252,252,252
weaveweird,1,252,252,252
like,1,12,12,12
fiery,1,10,10,10
dad,1,106,106,106
and,1,106,106,106
columbia,1,106,106,106
awesome,1,106,106,106
water,1,106,106,106
isnt,1,106,106,106
wakeboarding,1,106,106,106
your,1,106,106,106
stronger,1,106,106,106
than,1,106,106,106
wet,1,106,106,106
lukesreallywhite,1,106,106,106
more,1,106,106,106
ripcity,1,18,18,18
bridgecity,1,18,18,18
aussie,1,9,9,9
australianshepherd,1,9,9,9
hulahoop,1,9,9,9
obligatory,1,23,23,23
converse,1,23,23,23
sf,1,23,23,23
bluegrass,1,5,5,5
stopandstare,1,47,47,47
