wordlist,countlist,maxlike,totallike,avelike
instagramnails,1,28,28,28
summernails,1,28,28,28
hellobombshell,1,28,28,28
pinknails,1,28,28,28
coral,2,28,50,25
instanailart,1,28,28,28
gelnails,1,28,28,28
glitter,1,28,28,28
instanails,1,28,28,28
nailporn,1,28,28,28
nailswag,1,28,28,28
nailglitter,1,28,28,28
japanesenailart,1,28,28,28
nailsalon,1,28,28,28
nailart,1,28,28,28
nailpro,1,28,28,28
gelnailart,1,28,28,28
glitternails,1,28,28,28
bow,1,28,28,28
neonnails,1,28,28,28
orangenails,1,28,28,28
gel,1,28,28,28
nailsofinstagram,1,28,28,28
nailgram,1,28,28,28
gellyfit,1,28,28,28
northshore,1,109,109,109
funny,1,23,23,23
wiener,1,23,23,23
kyungs,1,23,23,23
lilsmoker,1,23,23,23
friends,2,23,45,22
goodtimes,1,23,23,23
interview,1,18,18,18
movie,1,18,18,18
theinterview2014,1,18,18,18
as,1,16,16,16
hawaiiansun,1,16,16,16
luau,1,16,16,16
holiday,2,12,20,10
tomodachi,1,22,22,22
파스타,1,22,22,22
저녁밥,1,22,22,22
cheesecake,1,22,22,22
cheesecakefactory,1,22,22,22
푸드스타그램,1,22,22,22
치즈케익,1,22,22,22
pasta,1,22,22,22
친구,1,22,22,22
dinnerdate,1,22,22,22
hawaiieats,1,114,114,114
yelphawaii,1,114,114,114
earlkaimuki,1,114,114,114
pastrami,1,114,114,114
onogrindz,1,114,114,114
hawaiisbestkitchens,1,114,114,114
hnl,1,114,114,114
ciabatta,1,114,114,114
quinoa,1,10,10,10
salsa,1,10,10,10
mozzarella,1,10,10,10
kale,1,10,10,10
hiblend,1,19,19,19
hawaiistagram,2,104,123,61
hawaiilife,3,65,142,47
hiblendcafe,1,19,19,19
kaimuki,1,19,19,19
condimentfamily,1,19,19,19
localcolor,1,19,19,19
dance,2,21,33,16
eggbenny,1,16,16,16
eggbenedict,1,16,16,16
bacon,1,16,16,16
yumm,1,16,16,16
frenchbread,1,16,16,16
breakfast,1,16,16,16
egg,1,16,16,16
ig_affair,1,73,73,73
nightsaround_theworld,1,73,73,73
world_lenz,1,73,73,73
myflagrants,1,73,73,73
elite_shotz,1,73,73,73
nightphotography,1,73,73,73
water_shots,1,73,73,73
worldbestgram,1,73,73,73
zamanidurdur,1,73,73,73
people_and_world,1,73,73,73
loves_night,1,73,73,73
tv_sea,1,73,73,73
pocket_night,1,73,73,73
ptk_night,1,73,73,73
bella_shots,1,73,73,73
ig_exquisite,1,73,73,73
topshooterz,1,73,73,73
nightshooterz,1,73,73,73
superhubs_shot,1,73,73,73
inspiring_photography_admired,1,73,73,73
exploring_the_world,1,73,73,73
collection_night,1,73,73,73
dream_image,1,73,73,73
hawaiisbestphotos,1,73,73,73
hnnsunrise,2,104,177,88
alalamiya,1,73,73,73
igphotoworld,1,73,73,73
theworldshotz,1,73,73,73
foto_zamani,1,73,73,73
water_of_our_world,1,73,73,73
vscohawaii,1,28,28,28
vscogrid,1,28,28,28
fashionaddict,1,11,11,11
shoppingaddict,1,11,11,11
fashionista,1,11,11,11
shopaholic,1,11,11,11
tanktop,1,11,11,11
katbtq,1,11,11,11
clothesforsale,1,11,11,11
tanks,1,11,11,11
addiction,1,11,11,11
boutiques,1,11,11,11
tees,1,11,11,11
clothes,1,11,11,11
downwest,1,112,112,112
yoks,1,112,112,112
beachbummin,1,112,112,112
kden808,1,112,112,112
merp,1,112,112,112
fishyfishy,1,112,112,112
14328366377584,1,112,112,112
upsidedown,1,112,112,112
westside,1,112,112,112
food,1,6,6,6
tryeatem,1,6,6,6
cupcakes,1,6,6,6
tiedye,1,6,6,6
