wordlist,countlist,maxlike,totallike,avelike
joelshat,1,55,55,55
sickinvite,1,55,55,55
病了,1,55,55,55
brickyardpizza,1,55,55,55
ilovemygrandma,1,55,55,55
aprophecymisread,1,55,55,55
apm,1,55,55,55
noboatsallamerica,1,55,55,55
selfiegameonpoint,1,55,55,55
meowdown,1,55,55,55
joelshatadventure,1,55,55,55
rumbleintherockies,1,55,55,55
poppunkkids,1,55,55,55
mexicanjesus,1,55,55,55
netflex,1,55,55,55
sick,1,55,55,55
localshows,1,55,55,55
illfittingflannel,1,55,55,55
postshowhangs,1,55,55,55
pizza,1,55,55,55
nyc,1,19,19,19
sleepytimekit,1,19,19,19
jetblue,1,19,19,19
redeye,1,19,19,19
flapforthebathroom,1,27,27,27
kiwi,1,34,34,34
alwaystheroomie,1,34,34,34
girlsnight,1,34,34,34
iloveyoulikexoxo,1,34,34,34
strawberries,1,34,34,34
amolguin,1,34,34,34
humpday,1,34,34,34
nailsbyme,1,34,34,34
holly,1,21,21,21
hollyday,1,21,21,21
instadog,1,21,21,21
lovebug,1,12,12,12
sleepingbaby,1,12,12,12
mybaby,1,12,12,12
lovehim,1,12,12,12
ohfuckmoment,1,27,27,27
forgottobreakatwenty,1,27,27,27
toothfairy,1,27,27,27
burquebaby,1,21,21,21
slightlyspoiled,1,21,21,21
albuquerquekid,1,21,21,21
summer2k15,1,21,21,21
summernights,1,21,21,21
animecouples,1,9,9,9
anime2015,1,9,9,9
reachingyou,1,9,9,9
animerivals,1,9,9,9
animegirl,1,9,9,9
kazehaya,1,9,9,9
otaku,1,9,9,9
sawako,1,9,9,9
sawakoxkazehaya,1,9,9,9
sawakokuronuma,1,9,9,9
kiminitodoke,1,9,9,9
kazehayashouta,1,9,9,9
frommetoyou,1,9,9,9
day307,1,60,60,60
bedtimeyoga,1,60,60,60
trappedunderice,1,49,49,49
staycold,1,49,49,49
tui,1,49,49,49
cycling,1,17,17,17
landofgoatheads,1,17,17,17
microrocket,1,17,17,17
mininpumps,1,17,17,17
2co2sandapumpalways,1,17,17,17
chicana,1,47,47,47
highmija,1,47,47,47
rasquache,1,47,47,47
vida,1,47,47,47
chicano,1,47,47,47
marijuana,1,47,47,47
zine,1,47,47,47
culture,1,47,47,47
familia,1,47,47,47
runhappy,1,73,73,73
crocs,1,73,73,73
golfcourse,1,32,32,32
repost,1,29,29,29
mindfulmft,1,29,29,29
troof,1,29,29,29
yowzaa,1,29,29,29
water,1,5,5,5
niece,4,9,24,6
havingfun,5,9,31,6
swimming,3,5,15,5
chilling,3,12,26,8
cool,1,5,5,5
whipitwednesday,1,139,139,139
euro,1,139,139,139
adamandeve,1,28,28,28
makemeasandwich,1,28,28,28
honey,1,7,7,7
teafreak,1,7,7,7
chamomile,1,7,7,7
huckleberry,1,7,7,7
nmteacompany,1,7,7,7
lavender,1,7,7,7
perfection,1,7,7,7
stoner,1,16,16,16
munchies,1,16,16,16
foodporn,1,16,16,16
apollo13,1,16,16,16
chēbahut,1,16,16,16
nomnom,1,16,16,16
sadface,1,22,22,22
thatgametho,1,22,22,22
youwinthistimecommasandspaces,1,22,22,22
hastagsarehardtoreadwithoutpunctuation,1,22,22,22
allthenachoshotdogsandbeers,1,22,22,22
yeahyobutmyskydidntlookastight,1,22,22,22
cuteness,1,14,14,14
bunnystagram,1,14,14,14
underthetruck,1,14,14,14
bunny,1,14,14,14
bf,1,22,22,22
appbreeze,1,22,22,22
gf,1,22,22,22
goodfriends,1,22,22,22
besties,1,22,22,22
best,1,22,22,22
chill,1,22,22,22
funny,1,22,22,22
forever,1,22,22,22
bestfriend,1,22,22,22
bff,1,22,22,22
nightout,1,22,22,22
memories,1,22,22,22
igers,1,22,22,22
live,1,22,22,22
bestfriends,1,22,22,22
lovethem,1,22,22,22
photooftheday,1,22,22,22
photogrid,1,22,22,22
lazy,1,12,12,12
enjoyingthegrass,1,12,12,12
maxthepuppy,1,12,12,12
dog,2,12,21,10
lazypup,1,12,12,12
instapet,1,12,12,12
workfun,1,7,7,7
cruising,1,9,9,9
smiles,1,9,9,9
girlswillbegirls,1,9,9,9
artworkdoneby,2,19,35,17
june8th,2,19,35,17
saintoscar,2,19,35,17
abqyoga,2,19,35,17
feelinserene,2,19,35,17
heartandsoultattoostudio,2,19,35,17
serenityhotyoga,2,19,35,17
usa,1,35,35,35
zia,1,35,35,35
isotops,1,7,7,7
familytime,1,7,7,7
instabq,1,30,30,30
flipagram,1,30,30,30
dukecityigers,1,30,30,30
instacool,1,30,30,30
beautiful_newmexico,1,30,30,30
drugs,1,7,7,7
bathroomstallgraffiti,1,7,7,7
skulls,1,7,7,7
